# Automatically generated
# duptype id depth size device inode priority name
DUPTYPE_WITHIN_SAME_TREE -2423 1 1264 2082 1456847 6 22x22/status/install.png
DUPTYPE_FIRST_OCCURRENCE 3649 1 1266 2082 1453190 9 32x32/actions/media-playback-start.png
DUPTYPE_WITHIN_SAME_TREE -3649 1 1266 2082 1453042 9 32x32/status/media-playback-playing.png
DUPTYPE_WITHIN_SAME_TREE -3649 2 1266 2082 1457427 9 32x32/actions/symbolic/media-playback-start-symbolic.png
DUPTYPE_FIRST_OCCURRENCE 3625 1 1266 2082 1453304 9 32x32/actions/mail-mark-important.png
DUPTYPE_WITHIN_SAME_TREE -3625 2 1266 2082 1457347 9 32x32/actions/symbolic/mail-mark-important-symbolic.png
DUPTYPE_WITHIN_SAME_TREE -3625 2 1266 2082 1457274 9 32x32/emblems/symbolic/emblem-important-symbolic.png
DUPTYPE_WITHIN_SAME_TREE -3625 1 1266 2082 1452352 9 32x32/emblems/emblem-important.png
DUPTYPE_WITHIN_SAME_TREE -3625 2 1266 2082 1457314 9 32x32/status/symbolic/dialog-warning-symbolic.png
DUPTYPE_WITHIN_SAME_TREE -3625 1 1266 2082 1453034 9 32x32/status/dialog-warning.png
DUPTYPE_WITHIN_SAME_TREE -3625 1 1266 2082 1452337 9 32x32/emblems/emblem-warning.png
DUPTYPE_WITHIN_SAME_TREE -3625 1 1266 2082 1453223 9 32x32/actions/messagebox_warning.png
DUPTYPE_FIRST_OCCURRENCE 2457 1 1266 2082 1456672 6 22x22/actions/similarartists-amarok.png
DUPTYPE_WITHIN_SAME_TREE -2457 2 1266 2082 1457954 6 22x22/actions/symbolic/system-users-symbolic.png
DUPTYPE_WITHIN_SAME_TREE -2457 1 1266 2082 1455945 6 22x22/preferences/yast-users.png
DUPTYPE_WITHIN_SAME_TREE -2457 1 1266 2082 1456932 6 22x22/actions/system-users.png
DUPTYPE_WITHIN_SAME_TREE -2457 2 1266 2082 1457850 6 22x22/preferences/symbolic/system-users-symbolic.png
DUPTYPE_WITHIN_SAME_TREE -2457 1 1266 2082 1455966 6 22x22/preferences/ksmserver.png
DUPTYPE_WITHIN_SAME_TREE -2457 1 1266 2082 1455970 6 22x22/preferences/system-users.png
DUPTYPE_WITHIN_SAME_TREE -2457 1 1266 2082 1455909 6 22x22/preferences/preferences-system-login.png
DUPTYPE_WITHIN_SAME_TREE -2457 1 1266 2082 1455982 6 22x22/preferences/preferences-desktop-user.png
DUPTYPE_FIRST_OCCURRENCE 3469 1 1266 2082 1453319 9 32x32/actions/document-encrypt.png
DUPTYPE_WITHIN_SAME_TREE -3469 1 1266 2082 1452596 9 32x32/mimetypes/preferences-desktop-cryptography.png
DUPTYPE_WITHIN_SAME_TREE -3469 1 1266 2082 1452286 9 32x32/preferences/preferences-desktop-cryptography.png
DUPTYPE_WITHIN_SAME_TREE -3469 1 1266 2082 1452918 9 32x32/actions/object-locked.png
DUPTYPE_WITHIN_SAME_TREE -3469 1 1266 2082 1452457 9 32x32/apps/gpg.png
DUPTYPE_WITHIN_SAME_TREE -3469 1 1266 2082 1452333 9 32x32/preferences/preferences-web-browser-ssl.png
DUPTYPE_WITHIN_SAME_TREE -3469 1 1266 2082 1452770 9 32x32/actions/kdenlive-lock.png
DUPTYPE_WITHIN_SAME_TREE -3469 1 1266 2082 1452547 9 32x32/apps/gpgsm.png
DUPTYPE_FIRST_OCCURRENCE 3666 1 1270 2082 1453176 9 32x32/actions/media-seek-forward.png
DUPTYPE_WITHIN_SAME_TREE -3666 2 1270 2082 1457447 9 32x32/actions/symbolic/media-seek-forward-symbolic.png
DUPTYPE_FIRST_OCCURRENCE 3466 1 1270 2082 1452747 9 32x32/actions/document-decrypt.png
DUPTYPE_WITHIN_SAME_TREE -3466 1 1270 2082 1453297 9 32x32/actions/unlock.png
DUPTYPE_WITHIN_SAME_TREE -3466 1 1270 2082 1453286 9 32x32/actions/object-unlocked.png
DUPTYPE_WITHIN_SAME_TREE -3466 1 1270 2082 1453057 9 32x32/actions/kdenlive-unlock.png
DUPTYPE_FIRST_OCCURRENCE 3578 1 1272 2082 1452754 9 32x32/actions/go-up.png
DUPTYPE_WITHIN_SAME_TREE -3578 2 1272 2082 1457401 9 32x32/actions/symbolic/go-up-symbolic.png
DUPTYPE_WITHIN_SAME_TREE -3578 1 1272 2082 1453316 9 32x32/actions/kdenlive-up.png
DUPTYPE_FIRST_OCCURRENCE 5653 1 1272 2082 1454765 11 64x64/actions/document-multiple.png
DUPTYPE_WITHIN_SAME_TREE -5653 1 1272 2082 1454501 11 64x64/emblems/emblem-documents.png
DUPTYPE_WITHIN_SAME_TREE -5653 2 1272 2082 1457659 11 64x64/emblems/symbolic/emblem-documents-symbolic.png
DUPTYPE_WITHIN_SAME_TREE -5653 1 1272 2082 1454608 11 64x64/places/document-multiple.png
DUPTYPE_FIRST_OCCURRENCE 2231 1 1273 2082 1456943 6 22x22/actions/filename-discnumber-amarok.png
DUPTYPE_WITHIN_SAME_TREE -2231 1 1273 2082 1456729 6 22x22/actions/filename-track-amarok.png
DUPTYPE_FIRST_OCCURRENCE 3432 1 1273 2082 1452881 9 32x32/actions/call-start.png
DUPTYPE_WITHIN_SAME_TREE -3432 2 1273 2082 1457426 9 32x32/actions/symbolic/call-start-symbolic.png
DUPTYPE_FIRST_OCCURRENCE 2162 1 1275 2082 1456890 6 22x22/actions/dialog-text-and-font.png
DUPTYPE_WITHIN_SAME_TREE -2162 1 1275 2082 1456644 6 22x22/actions/font.png
DUPTYPE_FIRST_OCCURRENCE 3713 1 1275 2082 1452934 9 32x32/actions/process-stop.png
DUPTYPE_WITHIN_SAME_TREE -3713 2 1275 2082 1457395 9 32x32/actions/symbolic/process-stop-symbolic.png
DUPTYPE_FIRST_OCCURRENCE 3667 1 1275 2082 1452841 9 32x32/actions/media-skip-backward.png
DUPTYPE_WITHIN_SAME_TREE -3667 2 1275 2082 1457400 9 32x32/actions/symbolic/media-skip-backward-symbolic.png
DUPTYPE_FIRST_OCCURRENCE 3577 1 1277 2082 1453100 9 32x32/actions/go-top.png
DUPTYPE_WITHIN_SAME_TREE -3577 2 1277 2082 1457445 9 32x32/actions/symbolic/go-top-symbolic.png
DUPTYPE_FIRST_OCCURRENCE 3668 1 1278 2082 1452877 9 32x32/actions/media-skip-forward.png
DUPTYPE_WITHIN_SAME_TREE -3668 2 1278 2082 1457381 9 32x32/actions/symbolic/media-skip-forward-symbolic.png
DUPTYPE_FIRST_OCCURRENCE 2278 1 1279 2082 1456411 6 22x22/actions/go-last.png
DUPTYPE_WITHIN_SAME_TREE -2278 2 1279 2082 1458002 6 22x22/actions/symbolic/go-last-symbolic.png
DUPTYPE_FIRST_OCCURRENCE 4201 1 1280 2082 1452609 9 32x32/mimetypes/application-vnd.oasis.opendocument.database.png
DUPTYPE_WITHIN_SAME_TREE -4201 1 1280 2082 1452621 9 32x32/mimetypes/application-vnd.sqlite3.png
DUPTYPE_FIRST_OCCURRENCE 4051 1 1282 2082 1452676 9 32x32/apps/org.gnome.Calculator.png
DUPTYPE_WITHIN_SAME_TREE -4051 2 1282 2082 1457282 9 32x32/apps/symbolic/org.gnome.Calculator-symbolic.png
DUPTYPE_FIRST_OCCURRENCE 2282 1 1285 2082 1456384 6 22x22/actions/go-up.png
DUPTYPE_WITHIN_SAME_TREE -2282 2 1285 2082 1457991 6 22x22/actions/symbolic/go-up-symbolic.png
DUPTYPE_WITHIN_SAME_TREE -2282 1 1285 2082 1456977 6 22x22/actions/kdenlive-up.png
DUPTYPE_FIRST_OCCURRENCE 3460 1 1285 2082 1452897 9 32x32/actions/dialog-ok-apply.png
DUPTYPE_WITHIN_SAME_TREE -3460 1 1285 2082 1453288 9 32x32/actions/object-select.png
DUPTYPE_WITHIN_SAME_TREE -3460 2 1285 2082 1457344 9 32x32/actions/symbolic/object-select-symbolic.png
DUPTYPE_WITHIN_SAME_TREE -3460 1 1285 2082 1452862 9 32x32/actions/kt-check-data.png
DUPTYPE_FIRST_OCCURRENCE 3024 1 1286 2082 1455961 6 22x22/preferences/krunner.png
DUPTYPE_WITHIN_SAME_TREE -3024 1 1286 2082 1455967 6 22x22/preferences/plasma-search.png
DUPTYPE_WITHIN_SAME_TREE -3024 1 1286 2082 1455938 6 22x22/preferences/preferences-desktop-search.png
DUPTYPE_FIRST_OCCURRENCE 3568 1 1287 2082 1452932 9 32x32/actions/go-down.png
DUPTYPE_WITHIN_SAME_TREE -3568 1 1287 2082 1452830 9 32x32/actions/kdenlive-down.png
DUPTYPE_WITHIN_SAME_TREE -3568 2 1287 2082 1457428 9 32x32/actions/symbolic/go-down-symbolic.png
DUPTYPE_FIRST_OCCURRENCE 3569 1 1287 2082 1452829 9 32x32/actions/go-first.png
DUPTYPE_WITHIN_SAME_TREE -3569 2 1287 2082 1457377 9 32x32/actions/symbolic/go-first-symbolic.png
DUPTYPE_FIRST_OCCURRENCE 2783 1 1287 2082 1456155 6 22x22/apps/system-software-update.png
DUPTYPE_WITHIN_SAME_TREE -2783 1 1287 2082 1456833 6 22x22/status/update-medium.png
DUPTYPE_WITHIN_SAME_TREE -2783 1 1287 2082 1456850 6 22x22/status/update-high.png
DUPTYPE_WITHIN_SAME_TREE -2783 1 1287 2082 1456837 6 22x22/status/update-low.png
DUPTYPE_WITHIN_SAME_TREE -2783 1 1287 2082 1456840 6 22x22/status/update-none.png
DUPTYPE_FIRST_OCCURRENCE 3507 1 1287 2082 1452907 9 32x32/actions/edit-select-all.png
DUPTYPE_WITHIN_SAME_TREE -3507 2 1287 2082 1457432 9 32x32/actions/symbolic/edit-select-all-symbolic.png
DUPTYPE_FIRST_OCCURRENCE 2279 1 1290 2082 1456980 6 22x22/actions/go-next.png
DUPTYPE_WITHIN_SAME_TREE -2279 2 1290 2082 1458032 6 22x22/actions/symbolic/go-next-symbolic.png
DUPTYPE_FIRST_OCCURRENCE 2628 1 1290 2082 1456082 6 22x22/apps/firewall-config.png
DUPTYPE_WITHIN_SAME_TREE -2628 1 1290 2082 1455915 6 22x22/preferences/preferences-security-firewall.png
DUPTYPE_WITHIN_SAME_TREE -2628 1 1290 2082 1456836 6 22x22/status/firewall-applet.png
DUPTYPE_FIRST_OCCURRENCE 2640 1 1290 2082 1456003 6 22x22/apps/inkscape-logo.png
DUPTYPE_WITHIN_SAME_TREE -2640 1 1290 2082 1456118 6 22x22/apps/inkscape.png
DUPTYPE_WITHIN_SAME_TREE -2640 1 1290 2082 1456169 6 22x22/apps/org.inkscape.Inkscape.png
DUPTYPE_WITHIN_SAME_TREE -2640 1 1290 2082 1456048 6 22x22/apps/krita.png
DUPTYPE_FIRST_OCCURRENCE 4149 1 1291 2082 1452986 9 32x32/devices/camera-photo.png
DUPTYPE_WITHIN_SAME_TREE -4149 2 1291 2082 1457340 9 32x32/devices/symbolic/camera-photo-symbolic.png
DUPTYPE_FIRST_OCCURRENCE 2280 1 1294 2082 1456570 6 22x22/actions/go-previous.png
DUPTYPE_WITHIN_SAME_TREE -2280 2 1294 2082 1457941 6 22x22/actions/symbolic/go-previous-symbolic.png
DUPTYPE_FIRST_OCCURRENCE 2273 1 1295 2082 1456465 6 22x22/actions/go-first.png
DUPTYPE_WITHIN_SAME_TREE -2273 2 1295 2082 1457967 6 22x22/actions/symbolic/go-first-symbolic.png
DUPTYPE_FIRST_OCCURRENCE 3933 1 1297 2082 1452374 9 32x32/apps/kcmdf.png
DUPTYPE_WITHIN_SAME_TREE -3933 1 1297 2082 1452496 9 32x32/apps/kdf.png
DUPTYPE_FIRST_OCCURRENCE 2274 1 1304 2082 1456953 6 22x22/actions/go-home.png
DUPTYPE_WITHIN_SAME_TREE -2274 2 1304 2082 1458040 6 22x22/actions/symbolic/go-home-symbolic.png
DUPTYPE_FIRST_OCCURRENCE 4200 1 1306 2082 1452625 9 32x32/mimetypes/application-postscript.png
DUPTYPE_WITHIN_SAME_TREE -4200 1 1306 2082 1452644 9 32x32/mimetypes/image-x-eps.png
DUPTYPE_FIRST_OCCURRENCE 2606 1 1308 2082 1456080 6 22x22/apps/ark.png
DUPTYPE_WITHIN_SAME_TREE -2606 1 1308 2082 1456185 6 22x22/apps/utilities-file-archiver.png
DUPTYPE_FIRST_OCCURRENCE 2271 1 1311 2082 1456673 6 22x22/actions/go-bottom.png
DUPTYPE_WITHIN_SAME_TREE -2271 2 1311 2082 1458031 6 22x22/actions/symbolic/go-bottom-symbolic.png
DUPTYPE_FIRST_OCCURRENCE 2687 1 1312 2082 1456197 6 22x22/apps/kmix.png
DUPTYPE_WITHIN_SAME_TREE -2687 1 1312 2082 1455968 6 22x22/preferences/preferences-desktop-multimedia.png
DUPTYPE_WITHIN_SAME_TREE -2687 1 1312 2082 1456094 6 22x22/apps/smplayer.png
DUPTYPE_FIRST_OCCURRENCE 2464 1 1314 2082 1456486 6 22x22/actions/system-reboot.png
DUPTYPE_WITHIN_SAME_TREE -2464 1 1314 2082 1456564 6 22x22/actions/view-refresh.png
DUPTYPE_WITHIN_SAME_TREE -2464 2 1314 2082 1458027 6 22x22/actions/symbolic/view-refresh-symbolic.png
DUPTYPE_FIRST_OCCURRENCE 2357 1 1315 2082 1456946 6 22x22/actions/mail-reply-all.png
DUPTYPE_WITHIN_SAME_TREE -2357 2 1315 2082 1458039 6 22x22/actions/symbolic/mail-reply-all-symbolic.png
DUPTYPE_FIRST_OCCURRENCE 3426 1 1316 2082 1453127 9 32x32/actions/bookmark-new-list.png
DUPTYPE_WITHIN_SAME_TREE -3426 2 1316 2082 1457363 9 32x32/actions/symbolic/bookmark-new-symbolic.png
DUPTYPE_WITHIN_SAME_TREE -3426 1 1316 2082 1452749 9 32x32/actions/bookmark-new.png
DUPTYPE_FIRST_OCCURRENCE 5719 1 1318 2082 1454714 11 64x64/actions/media-playlist-append.png
DUPTYPE_WITHIN_SAME_TREE -5719 1 1318 2082 1454712 11 64x64/actions/media-track-add-amarok.png
DUPTYPE_FIRST_OCCURRENCE 2284 1 1318 2082 1456696 6 22x22/actions/help-about.png
DUPTYPE_WITHIN_SAME_TREE -2284 1 1318 2082 1456085 6 22x22/apps/plasma.png
DUPTYPE_WITHIN_SAME_TREE -2284 2 1318 2082 1458035 6 22x22/actions/symbolic/help-about-symbolic.png
DUPTYPE_WITHIN_SAME_TREE -2284 1 1318 2082 1455957 6 22x22/preferences/preferences-desktop-plasma.png
DUPTYPE_WITHIN_SAME_TREE -2284 2 1318 2082 1457893 6 22x22/places/symbolic/start-here-symbolic.png
DUPTYPE_WITHIN_SAME_TREE -2284 1 1318 2082 1455959 6 22x22/preferences/plasmashell.png
DUPTYPE_WITHIN_SAME_TREE -2284 1 1318 2082 1455958 6 22x22/preferences/plasmagik.png
DUPTYPE_WITHIN_SAME_TREE -2284 1 1318 2082 1456797 6 22x22/actions/start-here-kde.png
DUPTYPE_WITHIN_SAME_TREE -2284 1 1318 2082 1456127 6 22x22/apps/kde.png
DUPTYPE_WITHIN_SAME_TREE -2284 1 1318 2082 1455941 6 22x22/preferences/plasma.png
DUPTYPE_WITHIN_SAME_TREE -2284 1 1318 2082 1456606 6 22x22/places/start-here.png
DUPTYPE_FIRST_OCCURRENCE 3702 1 1320 2082 1453149 9 32x32/actions/photos-amarok.png
DUPTYPE_WITHIN_SAME_TREE -3702 1 1320 2082 1452814 9 32x32/actions/viewimage.png
DUPTYPE_FIRST_OCCURRENCE 2808 1 1320 2082 1455888 6 22x22/categories/applications-multimedia.png
DUPTYPE_WITHIN_SAME_TREE -2808 1 1320 2082 1455922 6 22x22/preferences/mediacontrol.png
DUPTYPE_FIRST_OCCURRENCE 3007 1 1321 2082 1456588 6 22x22/places/mail-folder-inbox.png
DUPTYPE_WITHIN_SAME_TREE -3007 2 1321 2082 1458047 6 22x22/actions/symbolic/mail-inbox-symbolic.png
DUPTYPE_FIRST_OCCURRENCE 2752 1 1323 2082 1456192 6 22x22/apps/org.gnome.Epiphany.png
DUPTYPE_WITHIN_SAME_TREE -2752 1 1323 2082 1456190 6 22x22/apps/web-browser.png
DUPTYPE_WITHIN_SAME_TREE -2752 2 1323 2082 1457858 6 22x22/apps/symbolic/org.gnome.Epiphany-symbolic.png
DUPTYPE_FIRST_OCCURRENCE 2272 1 1332 2082 1456622 6 22x22/actions/go-down.png
DUPTYPE_WITHIN_SAME_TREE -2272 2 1332 2082 1458026 6 22x22/actions/symbolic/go-down-symbolic.png
DUPTYPE_WITHIN_SAME_TREE -2272 1 1332 2082 1456466 6 22x22/actions/kdenlive-down.png
DUPTYPE_FIRST_OCCURRENCE 2692 1 1337 2082 1456017 6 22x22/apps/knetattach.png
DUPTYPE_WITHIN_SAME_TREE -2692 1 1337 2082 1455921 6 22x22/preferences/preferences-online-accounts.png
DUPTYPE_FIRST_OCCURRENCE 5151 1 1338 2082 1451644 10 48x48/apps/xscreensaver.png
DUPTYPE_WITHIN_SAME_TREE -5151 1 1338 2082 1451463 10 48x48/preferences/preferences-desktop-screensaver.png
DUPTYPE_FIRST_OCCURRENCE 4672 1 1342 2082 1452104 10 48x48/actions/amarok_scripts.png
DUPTYPE_WITHIN_SAME_TREE -4672 1 1342 2082 1452079 10 48x48/actions/view-services-scripted-amarok.png
DUPTYPE_FIRST_OCCURRENCE 2615 1 1343 2082 1456077 6 22x22/apps/calligrasheets.png
DUPTYPE_WITHIN_SAME_TREE -2615 1 1343 2082 1456129 6 22x22/apps/kspread.png
DUPTYPE_FIRST_OCCURRENCE 6033 1 1346 2082 1454945 11 64x64/devices/multimedia-player.png
DUPTYPE_WITHIN_SAME_TREE -6033 2 1346 2082 1457718 11 64x64/devices/symbolic/multimedia-player-symbolic.png
DUPTYPE_FIRST_OCCURRENCE 2840 1 1347 2082 1456352 6 22x22/devices/network-wired.png
DUPTYPE_WITHIN_SAME_TREE -2840 2 1347 2082 1457899 6 22x22/places/symbolic/network-workgroup-symbolic.png
DUPTYPE_WITHIN_SAME_TREE -2840 1 1347 2082 1456583 6 22x22/places/network-workgroup.png
DUPTYPE_WITHIN_SAME_TREE -2840 2 1347 2082 1457864 6 22x22/apps/symbolic/org.gnome.Settings-network-symbolic.png
DUPTYPE_WITHIN_SAME_TREE -2840 2 1347 2082 1457890 6 22x22/devices/symbolic/network-wired-symbolic.png
DUPTYPE_FIRST_OCCURRENCE 2784 1 1354 2082 1456171 6 22x22/apps/systemsettings.png
DUPTYPE_WITHIN_SAME_TREE -2784 1 1354 2082 1455910 6 22x22/preferences/preferences.png
DUPTYPE_FIRST_OCCURRENCE 4240 1 1354 2082 1452614 9 32x32/mimetypes/application-x-shellscript.png
DUPTYPE_WITHIN_SAME_TREE -4240 1 1354 2082 1452601 9 32x32/mimetypes/text-x-script.png
DUPTYPE_FIRST_OCCURRENCE 2831 1 1357 2082 1456354 6 22x22/devices/input-tablet.png
DUPTYPE_WITHIN_SAME_TREE -2831 1 1357 2082 1455942 6 22x22/preferences/preferences-desktop-tablet.png
DUPTYPE_WITHIN_SAME_TREE -2831 2 1357 2082 1457886 6 22x22/devices/symbolic/input-tablet-symbolic.png
DUPTYPE_FIRST_OCCURRENCE 3441 1 1358 2082 1452818 9 32x32/actions/color-picker.png
DUPTYPE_WITHIN_SAME_TREE -3441 2 1358 2082 1457378 9 32x32/actions/symbolic/color-select-symbolic.png
DUPTYPE_WITHIN_SAME_TREE -3441 1 1358 2082 1453134 9 32x32/actions/tool_color_picker.png
DUPTYPE_WITHIN_SAME_TREE -3441 1 1358 2082 1453209 9 32x32/actions/color-select.png
DUPTYPE_FIRST_OCCURRENCE 2685 1 1359 2082 1456210 6 22x22/apps/kmenuedit.png
DUPTYPE_WITHIN_SAME_TREE -2685 1 1359 2082 1455979 6 22x22/preferences/preferences-desktop-menu-edit.png
DUPTYPE_FIRST_OCCURRENCE 6155 1 1364 2082 1454906 11 64x64/mimetypes/text-x-katefilelist.png
DUPTYPE_WITHIN_SAME_TREE -6155 1 1364 2082 1454854 11 64x64/mimetypes/unknown.png
DUPTYPE_FIRST_OCCURRENCE 2637 1 1369 2082 1456144 6 22x22/apps/help-browser.png
DUPTYPE_WITHIN_SAME_TREE -2637 1 1369 2082 1456170 6 22x22/apps/system-help.png
DUPTYPE_FIRST_OCCURRENCE 3877 1 1369 2082 1452439 9 32x32/apps/calligrastage.png
DUPTYPE_WITHIN_SAME_TREE -3877 1 1369 2082 1452377 9 32x32/apps/kpresenter.png
DUPTYPE_FIRST_OCCURRENCE 5484 1 1370 2082 1452201 10 48x48/status/user-offline.png
DUPTYPE_WITHIN_SAME_TREE -5484 2 1370 2082 1457266 10 48x48/status/symbolic/user-offline-symbolic.png
DUPTYPE_FIRST_OCCURRENCE 3858 1 1370 2082 1452431 9 32x32/apps/acroread.png
DUPTYPE_WITHIN_SAME_TREE -3858 1 1370 2082 1452510 9 32x32/apps/org.gnome.Evince.png
DUPTYPE_FIRST_OCCURRENCE 3081 1 1372 2082 1455978 6 22x22/preferences/preferences-system-network.png
DUPTYPE_WITHIN_SAME_TREE -3081 2 1372 2082 1457852 6 22x22/preferences/symbolic/preferences-system-network-symbolic.png
DUPTYPE_FIRST_OCCURRENCE 4160 1 1372 2082 1452993 9 32x32/devices/input-keyboard.png
DUPTYPE_WITHIN_SAME_TREE -4160 2 1372 2082 1457332 9 32x32/devices/symbolic/input-keyboard-symbolic.png
DUPTYPE_FIRST_OCCURRENCE 3486 1 1373 2082 1453175 9 32x32/actions/download.png
DUPTYPE_WITHIN_SAME_TREE -3486 1 1373 2082 1452360 9 32x32/apps/kget.png
DUPTYPE_FIRST_OCCURRENCE 3551 1 1382 2082 1453232 9 32x32/actions/format-text-underline.png
DUPTYPE_WITHIN_SAME_TREE -3551 2 1382 2082 1457373 9 32x32/actions/symbolic/format-text-underline-symbolic.png
DUPTYPE_FIRST_OCCURRENCE 2830 1 1390 2082 1456365 6 22x22/devices/input-mouse.png
DUPTYPE_WITHIN_SAME_TREE -2830 2 1390 2082 1457879 6 22x22/devices/symbolic/input-mouse-symbolic.png
DUPTYPE_FIRST_OCCURRENCE 4077 1 1390 2082 1452469 9 32x32/apps/running.png
DUPTYPE_WITHIN_SAME_TREE -4077 2 1390 2082 1457269 9 32x32/emblems/symbolic/emblem-default-symbolic.png
DUPTYPE_WITHIN_SAME_TREE -4077 1 1390 2082 1453037 9 32x32/status/dialog-positive.png
DUPTYPE_WITHIN_SAME_TREE -4077 1 1390 2082 1452340 9 32x32/emblems/emblem-default.png
DUPTYPE_FIRST_OCCURRENCE 4192 1 1394 2082 1452350 9 32x32/emblems/rating-unrated.png
DUPTYPE_WITHIN_SAME_TREE -4192 2 1394 2082 1457322 9 32x32/status/symbolic/rating-unrated.png
DUPTYPE_WITHIN_SAME_TREE -4192 2 1394 2082 1457313 9 32x32/status/symbolic/non-starred-symbolic.png
DUPTYPE_WITHIN_SAME_TREE -4192 2 1394 2082 1457366 9 32x32/actions/symbolic/ephy-non-starred-symbolic.png
DUPTYPE_WITHIN_SAME_TREE -4192 1 1394 2082 1453036 9 32x32/status/non-starred.png
DUPTYPE_FIRST_OCCURRENCE 2999 1 1402 2082 1456602 6 22x22/places/folder-pictures.png
DUPTYPE_WITHIN_SAME_TREE -2999 2 1402 2082 1457904 6 22x22/places/symbolic/folder-pictures-symbolic.png
DUPTYPE_FIRST_OCCURRENCE 2078 1 1405 2082 1456665 6 22x22/actions/activities.png
DUPTYPE_WITHIN_SAME_TREE -2078 1 1405 2082 1455955 6 22x22/preferences/preferences-desktop-activities.png
DUPTYPE_FIRST_OCCURRENCE 4202 1 1411 2082 1452604 9 32x32/mimetypes/application-vnd.oasis.opendocument.graphics.png
DUPTYPE_WITHIN_SAME_TREE -4202 1 1411 2082 1452593 9 32x32/mimetypes/libreoffice-oasis-drawing.png
DUPTYPE_FIRST_OCCURRENCE 2268 1 1417 2082 1456502 6 22x22/actions/globe.png
DUPTYPE_WITHIN_SAME_TREE -2268 1 1417 2082 1455917 6 22x22/preferences/preferences-web-browser-shortcuts.png
DUPTYPE_WITHIN_SAME_TREE -2268 1 1417 2082 1456496 6 22x22/actions/internet-amarok.png
DUPTYPE_WITHIN_SAME_TREE -2268 1 1417 2082 1456167 6 22x22/apps/internet-web-browser.png
DUPTYPE_WITHIN_SAME_TREE -2268 1 1417 2082 1456381 6 22x22/actions/internet-services.png
DUPTYPE_WITHIN_SAME_TREE -2268 1 1417 2082 1456970 6 22x22/actions/viewhtml.png
DUPTYPE_WITHIN_SAME_TREE -2268 1 1417 2082 1456560 6 22x22/actions/kstars_xplanet.png
DUPTYPE_FIRST_OCCURRENCE 6026 1 1418 2082 1454947 11 64x64/devices/input-touchpad.png
DUPTYPE_WITHIN_SAME_TREE -6026 1 1418 2082 1454558 11 64x64/preferences/preferences-desktop-touchpad.png
DUPTYPE_WITHIN_SAME_TREE -6026 2 1418 2082 1457724 11 64x64/devices/symbolic/input-touchpad-symbolic.png
DUPTYPE_FIRST_OCCURRENCE 3446 1 1419 2082 1453167 9 32x32/actions/configure.png
DUPTYPE_WITHIN_SAME_TREE -3446 2 1419 2082 1457273 9 32x32/emblems/symbolic/emblem-system-symbolic.png
DUPTYPE_WITHIN_SAME_TREE -3446 1 1419 2082 1453270 9 32x32/actions/games-config-options.png
DUPTYPE_WITHIN_SAME_TREE -3446 1 1419 2082 1453103 9 32x32/actions/settings-configure.png
DUPTYPE_WITHIN_SAME_TREE -3446 1 1419 2082 1452344 9 32x32/emblems/emblem-system.png
DUPTYPE_WITHIN_SAME_TREE -3446 1 1419 2082 1453194 9 32x32/actions/games-config-custom.png
DUPTYPE_FIRST_OCCURRENCE 3873 1 1421 2082 1452686 9 32x32/apps/calligrakarbon.png
DUPTYPE_WITHIN_SAME_TREE -3873 1 1421 2082 1452497 9 32x32/apps/karbon.png
DUPTYPE_FIRST_OCCURRENCE 2157 1 1422 2082 1456485 6 22x22/actions/dialog-information.png
DUPTYPE_WITHIN_SAME_TREE -2157 2 1422 2082 1457973 6 22x22/actions/symbolic/document-properties-symbolic.png
DUPTYPE_WITHIN_SAME_TREE -2157 1 1422 2082 1456650 6 22x22/actions/document-properties.png
DUPTYPE_WITHIN_SAME_TREE -2157 1 1422 2082 1456432 6 22x22/actions/dialog-object-properties.png
DUPTYPE_WITHIN_SAME_TREE -2157 1 1422 2082 1456846 6 22x22/status/data-information.png
DUPTYPE_FIRST_OCCURRENCE 2604 1 1424 2082 1456026 6 22x22/apps/apper.png
DUPTYPE_WITHIN_SAME_TREE -2604 1 1424 2082 1456029 6 22x22/apps/plasmadiscover.png
DUPTYPE_WITHIN_SAME_TREE -2604 1 1424 2082 1456019 6 22x22/apps/muondiscover.png
DUPTYPE_WITHIN_SAME_TREE -2604 1 1424 2082 1456110 6 22x22/apps/synaptic.png
DUPTYPE_FIRST_OCCURRENCE 3588 1 1424 2082 1453141 9 32x32/actions/insert-text.png
DUPTYPE_WITHIN_SAME_TREE -3588 2 1424 2082 1457391 9 32x32/actions/symbolic/insert-text-symbolic.png
DUPTYPE_FIRST_OCCURRENCE 4786 1 1425 2082 1452099 10 48x48/actions/media-playlist-repeat-amarok.png
DUPTYPE_WITHIN_SAME_TREE -4786 1 1425 2082 1451936 10 48x48/actions/media-repeat-playlist-amarok.png
DUPTYPE_WITHIN_SAME_TREE -4786 1 1425 2082 1451959 10 48x48/actions/media-repeat-all.png
DUPTYPE_WITHIN_SAME_TREE -4786 1 1425 2082 1452029 10 48x48/actions/media-playlist-repeat.png
DUPTYPE_WITHIN_SAME_TREE -4786 2 1425 2082 1457255 10 48x48/status/symbolic/media-playlist-repeat-symbolic.png
DUPTYPE_FIRST_OCCURRENCE 3544 1 1425 2082 1453317 9 32x32/actions/format-text-bold.png
DUPTYPE_WITHIN_SAME_TREE -3544 2 1425 2082 1457421 9 32x32/actions/symbolic/format-text-bold-symbolic.png
